I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-31,150,181,-59,-106,166,47,-19,23,-64,-149,60
-31,150,181,-59,-106,166,47,-18,24,-64,-149,60
-31,150,181,-59,-106,166,46,-17,24,-63,-148,60
-31,150,181,-59,-106,166,46,-16,25,-62,-147,60
-31,150,181,-59,-106,166,46,-15,25,-61,-146,61
-30,150,180,-60,-105,165,45,-15,25,-62,-145,61
-29,150,179,-60,-104,165,46,-14,25,-61,-144,61
-28,150,178,-61,-103,164,46,-14,25,-61,-142,62
-28,150,178,-61,-103,164,46,-14,25,-60,-142,62
-28,150,178,-61,-103,164,46,-13,25,-60,-142,62
-27,150,177,-61,-102,164,46,-14,24,-60,-142,61
-27,150,177,-61,-102,164,46,-13,25,-60,-142,61
-27,150,177,-61,-102,164,46,-12,25,-59,-142,61
-27,151,178,-62,-102,165,46,-12,26,-59,-141,62
-26,151,177,-62,-101,164,46,-11,26,-58,-139,63
-25,152,177,-63,-101,165,45,-12,26,-58,-139,63
-24,152,176,-64,-100,164,45,-11,26,-57,-137,64
-23,153,176,-65,-99,165,44,-12,25,-58,-137,65
-22,153,175,-65,-98,164,43,-12,24,-57,-135,66
-21,154,175,-66,-98,165,42,-12,23,-57,-135,66
-21,154,175,-66,-98,165,41,-11,23,-56,-134,67
-20,155,175,-67,-97,165,40,-12,21,-56,-134,67
-20,155,175,-67,-97,165,39,-12,20,-55,-132,68
-19,155,174,-68,-96,165,39,-11,20,-54,-131,69
-18,156,174,-69,-96,165,38,-12,18,-53,-130,70
-17,156,173,-69,-95,165,38,-12,18,-52,-127,72
-16,156,172,-70,-94,164,37,-12,17,-51,-126,74
-15,156,171,-70,-93,164,36,-14,15,-52,-125,74
-14,156,170,-71,-92,163,35,-14,13,-51,-124,75
-14,156,170,-71,-92,163,34,-14,12,-51,-123,76
-13,156,169,-71,-91,163,33,-15,9,-51,-122,77
-13,156,169,-71,-91,163,31,-15,7,-50,-121,77
-12,157,169,-72,-90,163,30,-17,4,-51,-121,77
-11,157,168,-73,-89,163,29,-17,2,-50,-119,79
-10,158,168,-74,-89,163,28,-19,-2,-50,-118,79
-9,159,168,-75,-88,164,27,-20,-5,-51,-117,80
-8,159,167,-75,-87,163,26,-21,-8,-50,-114,82
-7,160,167,-76,-87,164,25,-23,-12,-51,-113,83
-7,160,167,-76,-87,164,24,-25,-16,-50,-111,85
-6,160,166,-77,-86,163,23,-26,-19,-50,-110,86
-5,160,165,-77,-85,163,23,-27,-23,-50,-108,87
-5,160,165,-77,-85,163,22,-28,-27,-50,-107,88
-5,160,165,-77,-85,163,22,-30,-30,-49,-105,90
-4,160,164,-78,-84,162,20,-32,-34,-50,-104,90
-4,161,165,-78,-84,163,20,-33,-38,-50,-102,92
-4,161,165,-78,-84,163,18,-35,-42,-51,-100,93
-4,160,164,-78,-84,162,17,-38,-47,-52,-99,95
-3,160,163,-78,-83,162,16,-40,-51,-52,-97,97
-3,160,163,-78,-83,162,15,-42,-56,-53,-96,98
-3,159,162,-78,-82,161,14,-45,-61,-54,-95,99
-4,159,163,-77,-83,161,14,-46,-64,-54,-93,101
-3,159,162,-78,-82,161,12,-49,-70,-56,-93,101
-2,160,162,-79,-82,161,12,-51,-73,-56,-92,103
-3,160,163,-78,-83,162,11,-52,-77,-57,-91,104
-2,161,163,-79,-82,162,9,-55,-81,-58,-91,104
-2,162,164,-80,-83,163,9,-56,-84,-59,-90,105
-1,162,163,-80,-82,163,8,-57,-86,-60,-89,107
-2,163,165,-80,-83,164,8,-59,-89,-61,-90,107
-2,163,165,-80,-83,164,7,-61,-92,-63,-91,107
-3,163,166,-80,-84,165,7,-62,-94,-64,-92,106
-4,163,167,-79,-85,165,7,-63,-96,-66,-93,105
-5,162,167,-78,-86,165,7,-63,-96,-67,-94,105
-6,162,168,-78,-87,165,7,-64,-97,-68,-95,103
-7,162,169,-77,-88,166,9,-63,-97,-69,-96,103
-9,161,170,-76,-89,166,10,-63,-96,-71,-97,102
-10,161,171,-75,-90,166,11,-64,-96,-73,-99,101
-11,160,171,-74,-91,166,12,-64,-95,-74,-101,101
-12,160,172,-74,-92,166,13,-65,-94,-77,-103,99
-14,160,174,-73,-94,167,14,-64,-93,-78,-105,98
-15,161,176,-73,-95,169,15,-65,-92,-80,-108,96
-16,161,177,-72,-96,169,16,-65,-91,-82,-111,94
-17,161,178,-72,-97,170,16,-64,-90,-83,-114,91
-19,161,180,-71,-99,171,18,-63,-87,-84,-116,90
-20,162,182,-71,-101,172,19,-63,-85,-85,-119,88
-21,162,183,-70,-102,173,20,-63,-84,-87,-121,87
-22,162,184,-70,-103,173,21,-62,-82,-87,-122,86
-23,161,184,-69,-103,173,22,-62,-80,-88,-124,85
-24,161,185,-68,-104,173,23,-61,-78,-89,-125,84
-25,160,185,-67,-105,173,24,-61,-77,-91,-127,82
-26,159,185,-66,-105,172,25,-61,-75,-91,-129,81
-28,158,186,-65,-107,172,26,-60,-73,-92,-131,80
-30,158,188,-64,-109,173,28,-59,-71,-93,-133,78
-31,157,188,-63,-109,173,28,-59,-71,-95,-136,76
-32,157,189,-62,-110,173,30,-58,-69,-96,-138,75
-34,157,191,-61,-112,174,31,-58,-68,-97,-140,73
-34,157,191,-61,-112,174,31,-58,-67,-99,-142,72
-35,157,192,-61,-113,175,33,-57,-65,-99,-142,72
-36,157,193,-60,-114,175,33,-58,-65,-101,-144,71
-36,156,192,-60,-114,174,33,-58,-64,-102,-146,70
-36,156,192,-60,-114,174,33,-58,-64,-103,-148,68
-37,155,192,-59,-114,174,34,-57,-62,-103,-149,67
-37,155,192,-59,-114,174,34,-57,-62,-104,-150,66
-37,154,191,-58,-114,173,34,-57,-61,-104,-151,65
-38,154,192,-58,-115,173,36,-56,-60,-104,-150,65
-38,153,191,-57,-114,172,36,-56,-59,-104,-151,65
-38,153,191,-57,-114,172,36,-56,-58,-104,-151,65
-38,154,192,-58,-115,173,37,-56,-58,-104,-151,65
-39,154,193,-57,-116,174,37,-56,-57,-104,-152,65
-40,154,194,-57,-117,174,37,-56,-57,-105,-152,65
-39,154,193,-57,-116,174,37,-56,-56,-105,-153,65
-40,154,194,-57,-117,174,37,-56,-56,-106,-154,64
-41,153,194,-56,-117,174,38,-55,-55,-105,-154,65
-41,153,194,-56,-117,174,38,-55,-55,-105,-154,65
-41,153,194,-56,-117,174,39,-54,-54,-105,-154,64
-40,152,192,-56,-116,172,39,-54,-53,-106,-154,64
-40,152,192,-56,-116,172,40,-53,-53,-106,-154,64
-40,152,192,-56,-116,172,40,-53,-52,-106,-154,64
-40,152,192,-56,-116,172,40,-52,-52,-105,-154,65
-40,152,192,-56,-116,172,39,-52,-52,-106,-153,64
-40,152,192,-56,-116,172,39,-52,-51,-106,-154,63
-40,152,192,-56,-116,172,39,-52,-51,-106,-154,63
-40,152,192,-56,-116,172,39,-52,-51,-106,-155,63
-41,152,193,-55,-117,173,38,-52,-50,-106,-156,62
-41,152,193,-55,-117,173,39,-52,-50,-107,-156,62
-40,152,192,-56,-116,172,40,-50,-48,-106,-156,63
-39,152,191,-56,-115,172,41,-49,-47,-105,-155,64
-39,152,191,-56,-115,172,41,-49,-46,-105,-154,64
-38,153,191,-57,-114,172,40,-49,-47,-105,-154,64
-38,153,191,-57,-114,172,40,-49,-46,-104,-153,64
-38,153,191,-57,-114,172,39,-49,-45,-104,-153,64
-38,153,191,-57,-114,172,39,-49,-46,-104,-154,64
-38,153,191,-57,-114,172,39,-49,-46,-104,-154,63
-38,152,190,-57,-114,171,39,-49,-46,-104,-155,63
-39,152,191,-56,-115,172,40,-48,-44,-103,-154,63
-39,152,191,-56,-115,172,40,-48,-44,-102,-154,63
-39,152,191,-56,-115,172,40,-48,-43,-102,-154,63
-39,152,191,-56,-115,172,41,-48,-43,-102,-154,63
-39,151,190,-56,-114,171,41,-48,-43,-102,-154,63
-39,151,190,-56,-114,171,41,-48,-42,-102,-154,64
-39,151,190,-56,-114,171,41,-48,-42,-102,-154,64
-38,151,189,-56,-113,170,41,-47,-43,-102,-154,64
-38,152,190,-57,-114,171,40,-48,-44,-103,-155,63
-38,151,189,-56,-113,170,40,-47,-43,-102,-154,64
-38,152,190,-57,-114,171,39,-48,-44,-103,-155,63
-37,152,189,-57,-113,171,40,-48,-43,-103,-155,62
-37,153,190,-58,-113,172,40,-48,-43,-103,-155,61
-37,154,191,-58,-114,173,38,-49,-44,-104,-156,60
-37,154,191,-58,-114,173,38,-49,-44,-104,-156,60
-37,155,192,-59,-114,174,38,-49,-44,-105,-156,59
-38,155,193,-58,-115,174,37,-50,-45,-105,-157,59
-38,155,193,-58,-115,174,37,-51,-46,-105,-157,59
-38,154,192,-58,-115,173,38,-50,-45,-105,-156,61
-39,153,192,-57,-115,173,38,-50,-46,-105,-156,61
-40,152,192,-56,-116,172,38,-50,-45,-105,-155,62
-40,152,192,-56,-116,172,38,-50,-46,-105,-155,63
-39,152,191,-56,-115,172,38,-50,-46,-104,-154,63
-39,152,191,-56,-115,172,38,-49,-46,-105,-153,64
-39,152,191,-56,-115,172,38,-50,-47,-105,-153,64
-39,152,191,-56,-115,172,38,-50,-48,-105,-154,63
-38,153,191,-57,-114,172,36,-50,-49,-106,-154,62
-38,152,190,-57,-114,171,36,-50,-49,-106,-154,62
-39,152,191,-56,-115,172,37,-50,-49,-105,-153,63
-39,152,191,-56,-115,172,37,-50,-50,-104,-153,63
-38,152,190,-57,-114,171,36,-51,-51,-105,-153,63
-37,153,190,-58,-113,172,36,-51,-51,-104,-152,64
-37,153,190,-58,-113,172,36,-51,-51,-104,-152,64
-37,154,191,-58,-114,173,35,-53,-53,-105,-153,63
-37,154,191,-58,-114,173,35,-53,-54,-106,-153,63
-38,154,192,-58,-115,173,36,-53,-54,-105,-152,64
-39,154,193,-57,-116,174,35,-54,-55,-106,-153,63
-39,153,192,-57,-115,173,35,-55,-55,-106,-154,63
-39,153,192,-57,-115,173,35,-55,-56,-106,-154,62
-40,152,192,-56,-116,172,36,-55,-55,-105,-154,63
-39,151,190,-56,-114,171,36,-55,-56,-106,-154,62
-39,151,190,-56,-114,171,36,-54,-56,-106,-153,62
-39,151,190,-56,-114,171,37,-54,-56,-106,-153,62
-39,150,189,-55,-114,170,36,-55,-57,-106,-153,62
-39,150,189,-55,-114,170,36,-55,-57,-107,-154,61
-40,149,189,-54,-114,169,37,-55,-57,-106,-154,61
-40,149,189,-54,-114,169,36,-55,-57,-107,-155,61
-41,149,190,-54,-115,170,36,-56,-58,-107,-155,61
-40,149,189,-54,-114,169,36,-55,-58,-106,-155,61
-40,150,190,-55,-115,170,36,-55,-58,-106,-155,61
-40,151,191,-55,-115,171,35,-56,-59,-107,-155,60
-39,151,190,-56,-114,171,35,-55,-59,-106,-154,61
-38,151,189,-56,-113,170,35,-55,-58,-105,-153,62
-38,151,189,-56,-113,170,35,-55,-59,-106,-153,62
-38,150,188,-56,-113,169,34,-56,-59,-106,-154,62
-38,150,188,-56,-113,169,34,-56,-60,-107,-154,61
-39,149,188,-55,-113,169,34,-56,-59,-106,-154,61
-39,149,188,-55,-113,169,34,-56,-60,-107,-155,61
-40,149,189,-54,-114,169,33,-57,-60,-107,-156,60
-40,149,189,-54,-114,169,34,-57,-61,-108,-157,59
-40,149,189,-54,-114,169,34,-57,-61,-108,-156,59
-40,150,190,-55,-115,170,34,-57,-61,-107,-156,59
-40,150,190,-55,-115,170,35,-57,-61,-107,-155,59
-40,149,189,-54,-114,169,35,-57,-61,-107,-155,59
-40,149,189,-54,-114,169,35,-57,-62,-107,-155,59
-40,149,189,-54,-114,169,35,-58,-62,-108,-155,60
-40,148,188,-54,-114,168,35,-58,-62,-108,-155,59
-41,147,188,-53,-114,168,35,-58,-62,-107,-155,60
-41,147,188,-53,-114,168,35,-57,-62,-107,-155,60
-41,147,188,-53,-114,168,35,-57,-62,-107,-155,60
-41,147,188,-53,-114,168,35,-58,-63,-108,-155,60
-41,146,187,-52,-114,167,35,-58,-63,-108,-155,59
-40,146,186,-53,-113,166,35,-57,-63,-109,-154,60
-40,146,186,-53,-113,166,35,-57,-63,-109,-154,60
-39,146,185,-53,-112,166,34,-57,-63,-109,-154,60
-39,146,185,-53,-112,166,34,-57,-63,-109,-153,61
-40,146,186,-53,-113,166,34,-57,-63,-109,-153,61
-40,146,186,-53,-113,166,34,-57,-63,-108,-153,61
-40,145,185,-52,-112,165,33,-57,-63,-108,-153,61
-41,144,185,-51,-113,165,35,-56,-63,-107,-152,61
-41,144,185,-51,-113,165,35,-56,-63,-107,-152,61
-41,144,185,-51,-113,165,35,-56,-63,-107,-153,60
-41,145,186,-52,-113,166,35,-56,-63,-107,-153,61
-40,145,185,-52,-112,165,34,-57,-64,-108,-154,60
-40,145,185,-52,-112,165,34,-57,-64,-108,-154,60
-40,145,185,-52,-112,165,34,-57,-64,-109,-154,60
-40,145,185,-52,-112,165,33,-57,-65,-109,-154,59
-40,145,185,-52,-112,165,33,-57,-65,-110,-154,60
-40,145,185,-52,-112,165,33,-56,-65,-110,-155,59
-41,144,185,-51,-113,165,33,-55,-65,-109,-154,60
-41,144,185,-51,-113,165,33,-55,-65,-109,-154,59
-41,144,185,-51,-113,165,33,-55,-65,-109,-154,60
-40,144,184,-52,-112,164,33,-55,-65,-109,-154,60
-40,144,184,-52,-112,164,33,-55,-65,-108,-153,60
-40,144,184,-52,-112,164,33,-56,-65,-108,-153,60
-40,143,183,-51,-111,163,33,-56,-65,-109,-153,60
-40,143,183,-51,-111,163,33,-56,-66,-109,-153,60
-40,143,183,-51,-111,163,34,-56,-66,-109,-153,59
-41,143,184,-51,-112,164,34,-56,-66,-109,-153,59
-40,144,184,-52,-112,164,35,-56,-66,-109,-153,59
-40,144,184,-52,-112,164,35,-56,-65,-109,-152,59
-40,144,184,-52,-112,164,35,-56,-65,-109,-152,60
-39,145,184,-53,-111,165,35,-57,-65,-109,-152,59
-38,145,183,-53,-110,164,36,-56,-64,-109,-152,60
-38,145,183,-53,-110,164,36,-55,-64,-109,-151,60
-38,145,183,-53,-110,164,36,-55,-63,-108,-150,61
-37,146,183,-54,-110,165,36,-54,-63,-108,-150,61
-36,146,182,-55,-109,164,36,-53,-62,-107,-150,61
-35,147,182,-56,-108,165,36,-53,-63,-107,-150,61
-35,148,183,-56,-109,166,36,-52,-62,-106,-150,61
-35,149,184,-57,-109,167,36,-52,-62,-106,-150,61
-34,150,184,-58,-109,167,37,-50,-60,-104,-149,62
-33,151,184,-59,-108,168,37,-51,-60,-104,-149,62
-33,152,185,-59,-109,169,38,-50,-58,-103,-148,63
-32,154,186,-61,-109,170,38,-50,-58,-102,-148,64
-31,155,186,-62,-108,171,37,-50,-56,-101,-147,64
-31,156,187,-62,-109,172,38,-50,-55,-100,-146,65
-32,156,188,-62,-110,172,38,-50,-54,-99,-145,65
-32,157,189,-62,-110,173,39,-49,-53,-98,-145,65
-32,158,190,-63,-111,174,38,-50,-52,-99,-145,65
-32,158,190,-63,-111,174,38,-49,-52,-98,-144,65
-31,160,191,-64,-111,176,36,-50,-52,-98,-144,65
-30,161,191,-65,-110,176,35,-50,-51,-96,-141,67
-28,163,191,-67,-109,177,32,-52,-51,-97,-141,68
-27,165,192,-69,-109,179,30,-54,-51,-96,-140,70
-25,168,193,-71,-109,181,29,-54,-50,-95,-138,71
-24,170,194,-73,-109,182,28,-55,-48,-93,-137,73
-23,172,195,-74,-109,184,27,-55,-48,-93,-137,73
-24,173,197,-74,-110,185,27,-55,-47,-92,-136,74
-24,173,197,-74,-110,185,27,-54,-46,-91,-136,74
-24,173,197,-74,-110,185,27,-54,-47,-92,-137,73
-24,172,196,-74,-110,184,26,-55,-50,-94,-139,71
-25,171,196,-73,-110,184,25,-56,-52,-96,-139,71
-25,169,194,-72,-109,182,24,-58,-55,-98,-141,69
-26,167,193,-70,-109,180,23,-60,-58,-100,-141,69
-27,166,193,-69,-110,180,23,-61,-60,-100,-141,69
-27,165,192,-69,-109,179,22,-64,-62,-102,-142,68
-28,164,192,-68,-110,178,23,-64,-62,-101,-141,68
-29,163,192,-67,-110,178,25,-64,-62,-100,-141,69
-29,162,191,-66,-110,177,25,-64,-63,-100,-141,68
-29,161,190,-66,-109,176,25,-64,-63,-101,-142,68
-29,160,189,-65,-109,175,26,-63,-63,-101,-142,68
-29,158,187,-64,-108,173,26,-63,-64,-102,-142,67
-29,157,186,-64,-107,172,27,-62,-63,-102,-142,67
-30,156,186,-63,-108,171,27,-62,-64,-104,-143,66
-30,155,185,-62,-107,170,27,-61,-64,-104,-143,66
-31,154,185,-61,-108,170,27,-62,-65,-105,-143,66
-31,153,184,-61,-107,169,28,-61,-64,-104,-143,66
-32,152,184,-60,-108,168,28,-61,-65,-105,-144,65
-32,150,182,-59,-107,166,29,-61,-66,-105,-145,64
-33,149,182,-58,-107,166,30,-60,-66,-105,-146,64
-34,147,181,-56,-107,164,31,-60,-67,-106,-148,63
-35,146,181,-55,-108,164,31,-61,-68,-108,-150,60
-36,144,180,-54,-108,162,32,-61,-69,-110,-151,59
-37,144,181,-53,-109,163,33,-60,-68,-110,-152,59
-38,143,181,-52,-109,162,33,-61,-69,-112,-153,57
-39,143,182,-52,-110,163,34,-60,-68,-111,-152,58
-40,143,183,-51,-111,163,34,-60,-68,-111,-153,57
-40,142,182,-51,-111,162,34,-60,-69,-111,-153,57
-41,142,183,-50,-112,163,34,-60,-69,-111,-153,57
-41,142,183,-50,-112,163,33,-60,-69,-111,-153,57
-41,142,183,-50,-112,163,33,-61,-70,-112,-154,58
-41,141,182,-50,-111,162,32,-61,-70,-113,-154,57
-41,141,182,-50,-111,162,32,-62,-71,-114,-155,57
-41,140,181,-49,-111,161,31,-62,-71,-114,-156,56
-42,140,182,-49,-112,161,32,-61,-71,-114,-156,57
-42,139,181,-48,-111,160,32,-62,-72,-115,-157,56
-43,138,181,-47,-112,160,32,-61,-72,-115,-156,56
-43,138,181,-47,-112,160,32,-61,-72,-115,-156,55
-43,138,181,-47,-112,160,32,-61,-72,-115,-156,55
-43,138,181,-47,-112,160,32,-61,-72,-114,-156,55
-43,138,181,-47,-112,160,32,-61,-71,-114,-156,55
-42,138,180,-48,-111,159,31,-62,-72,-114,-156,54
-42,138,180,-48,-111,159,32,-61,-71,-114,-156,54
-42,137,179,-47,-110,158,32,-60,-70,-113,-155,55
-43,137,180,-47,-111,159,32,-61,-71,-114,-156,54
-44,137,181,-46,-112,159,32,-61,-71,-115,-156,54
-43,137,180,-47,-111,159,32,-61,-70,-115,-156,54
-44,137,181,-46,-112,159,32,-61,-71,-115,-156,54
-44,136,180,-46,-112,158,33,-60,-70,-114,-155,54
-44,137,181,-46,-112,159,32,-60,-71,-114,-156,53
-44,137,181,-46,-112,159,32,-60,-70,-114,-156,52
-44,137,181,-46,-112,159,32,-60,-71,-113,-156,52
-44,137,181,-46,-112,159,32,-60,-71,-114,-155,52
-44,137,181,-46,-112,159,32,-60,-70,-114,-155,52
-44,137,181,-46,-112,159,32,-60,-70,-114,-155,52
-44,137,181,-46,-112,159,32,-60,-70,-114,-155,52
-44,137,181,-46,-112,159,32,-60,-70,-114,-155,53
-43,137,180,-47,-111,159,31,-59,-70,-114,-155,53
-43,137,180,-47,-111,159,31,-59,-70,-114,-155,53
-43,137,180,-47,-111,159,31,-59,-69,-113,-155,53
-43,138,181,-47,-112,160,32,-59,-69,-113,-155,54
-42,138,180,-48,-111,159,31,-59,-69,-114,-156,53
-42,138,180,-48,-111,159,31,-59,-69,-114,-156,53
-43,138,181,-47,-112,160,32,-59,-68,-113,-155,54
-43,138,181,-47,-112,160,32,-59,-69,-114,-156,54
-43,138,181,-47,-112,160,33,-59,-69,-114,-156,54
-44,138,182,-47,-113,160,33,-59,-68,-114,-157,53
-44,138,182,-47,-113,160,33,-59,-68,-115,-157,52
-46,139,185,-46,-115,162,35,-58,-66,-115,-159,51
-47,139,186,-46,-116,163,38,-55,-61,-115,-160,49
-49,139,188,-45,-118,164,42,-51,-55,-118,-165,45
-53,138,191,-42,-122,165,50,-44,-45,-121,-171,39
-59,136,195,-38,-127,166,61,-33,-30,-126,-179,32
-65,133,198,-34,-131,166,74,-18,-10,-132,-190,22
-70,129,199,-29,-134,164,90,3,15,-138,-203,11
-74,125,199,-25,-136,162,107,29,46,-144,-217,-1
-76,121,197,-22,-136,159,125,61,86,-145,-228,-10
-74,120,194,-23,-134,157,141,93,132,-140,-234,-17
-68,123,191,-27,-129,157,151,121,179,-126,-232,-17
-59,133,192,-37,-125,163,153,138,218,-106,-222,-10
-48,150,198,-51,-123,174,145,138,240,-82,-204,4
-36,174,210,-69,-123,192,128,119,234,-54,-176,28
-23,203,226,-90,-124,215,101,80,189,-27,-139,60
-11,236,247,-112,-129,242,67,25,108,-1,-94,99
2,267,265,-134,-131,266,30,-38,2,23,-41,145
15,296,281,-155,-133,289,-11,-107,-125,48,19,194
28,321,293,-174,-132,307,-53,-177,-266,73,86,248
42,339,297,-190,-127,318,-93,-241,-408,90,151,300
53,349,296,-201,-121,323,-126,-294,-536,96,208,346
63,349,286,-206,-111,318,-151,-336,-642,92,252,382
69,341,272,-205,-101,307,-165,-363,-723,71,276,405
70,327,257,-198,-93,292,-170,-377,-782,21,272,412
64,309,245,-186,-90,277,-164,-379,-815,-48,243,403
54,288,234,-171,-90,261,-150,-373,-826,-125,194,379
41,264,223,-152,-91,244,-128,-354,-815,-202,133,347
25,239,214,-132,-94,227,-103,-329,-793,-282,62,307
8,215,207,-111,-99,211,-75,-300,-761,-348,-8,265
-7,188,195,-90,-101,192,-45,-267,-719,-387,-69,223
-21,157,178,-68,-99,168,-11,-225,-667,-405,-120,184
-31,124,155,-46,-93,140,22,-179,-608,-409,-163,146
-39,92,131,-26,-85,112,53,-133,-545,-396,-193,114
-45,66,111,-10,-78,89,78,-94,-486,-371,-210,88
-50,45,95,3,-72,70,97,-61,-433,-344,-220,66
-53,30,83,12,-68,57,108,-34,-386,-319,-226,49
-54,23,77,16,-65,50,112,-17,-344,-295,-227,35
-56,25,81,16,-68,53,108,-10,-308,-271,-223,27
-57,33,90,12,-73,62,102,-8,-274,-249,-217,23
-56,42,98,7,-77,70,94,-7,-243,-228,-212,21
-54,53,107,1,-80,80,88,-8,-210,-206,-203,22
-52,65,117,-6,-84,91,82,-9,-178,-184,-192,27
-49,77,126,-14,-87,102,77,-12,-149,-164,-182,32
-46,88,134,-21,-90,111,71,-15,-124,-148,-172,37
-42,98,140,-28,-91,119,67,-18,-103,-134,-163,43
-40,107,147,-33,-93,127,62,-22,-85,-123,-156,48
-37,114,151,-38,-94,133,58,-26,-70,-114,-150,52
-36,120,156,-42,-96,138,53,-30,-60,-109,-147,54
-35,124,159,-44,-97,142,52,-32,-52,-104,-145,56
-34,126,160,-46,-97,143,51,-32,-45,-101,-144,56
-34,128,162,-47,-98,145,50,-31,-41,-98,-145,55
-35,129,164,-47,-99,147,51,-30,-36,-96,-145,55
-35,129,164,-47,-99,147,51,-30,-33,-94,-145,54
-35,130,165,-47,-100,148,52,-29,-31,-93,-145,53
-36,130,166,-47,-101,148,51,-29,-28,-91,-145,53
-35,130,165,-47,-100,148,51,-29,-26,-90,-144,54
-35,131,166,-48,-100,149,49,-30,-24,-90,-144,53
-35,131,166,-48,-100,149,49,-30,-22,-89,-143,54
-35,132,167,-48,-101,150,48,-30,-21,-87,-142,54
-35,132,167,-48,-101,150,47,-31,-19,-86,-142,54
-35,132,167,-48,-101,150,47,-31,-18,-85,-142,54
-35,131,166,-48,-100,149,47,-32,-17,-84,-143,54
-34,131,165,-48,-99,148,47,-31,-15,-82,-142,53
-35,132,167,-48,-101,150,47,-31,-14,-81,-142,53
-35,132,167,-48,-101,150,47,-31,-12,-81,-141,54
-34,133,167,-49,-100,150,46,-31,-11,-81,-141,54
-34,134,168,-50,-101,151,46,-31,-10,-80,-139,55
-33,135,168,-51,-100,152,45,-32,-10,-80,-139,55
-33,135,168,-51,-100,152,44,-32,-9,-79,-138,56
-32,135,167,-51,-99,151,44,-33,-9,-78,-138,56
-32,135,167,-51,-99,151,43,-33,-8,-77,-138,56
-32,135,167,-51,-99,151,43,-33,-7,-76,-138,56
-32,135,167,-51,-99,151,43,-32,-6,-76,-138,55
-32,135,167,-51,-99,151,43,-32,-5,-75,-138,55
-32,136,168,-52,-100,152,44,-32,-4,-74,-137,56
-32,137,169,-52,-100,153,43,-32,-4,-74,-137,55
-31,138,169,-53,-100,154,43,-32,-3,-74,-136,56
-31,138,169,-53,-100,154,42,-32,-2,-73,-135,57
-30,138,168,-54,-99,153,41,-32,-2,-73,-135,57
-30,138,168,-54,-99,153,41,-32,-2,-73,-135,58
-30,138,168,-54,-99,153,40,-32,-2,-72,-135,57
-30,138,168,-54,-99,153,40,-32,-2,-72,-136,57
-31,137,168,-53,-99,153,41,-31,-1,-70,-135,58
-31,138,169,-53,-100,154,41,-31,0,-70,-134,58
-31,138,169,-53,-100,154,41,-30,1,-69,-134,58
-31,138,169,-53,-100,154,41,-30,1,-68,-133,59
-31,138,169,-53,-100,154,41,-29,2,-68,-132,60
-30,137,167,-53,-98,152,41,-29,3,-68,-131,61
-30,137,167,-53,-98,152,41,-29,3,-67,-130,61
-30,137,167,-53,-98,152,40,-29,3,-67,-130,61
-30,137,167,-53,-98,152,40,-29,4,-66,-129,61
-30,136,166,-53,-98,151,40,-28,4,-66,-129,61
-29,136,165,-53,-97,151,40,-28,5,-65,-129,61
-29,137,166,-54,-97,152,38,-28,5,-65,-129,59
-29,137,166,-54,-97,152,39,-26,6,-64,-129,60
-28,137,165,-54,-96,151,39,-25,6,-64,-128,60
-28,138,166,-55,-97,152,39,-25,7,-63,-127,61
-28,138,166,-55,-97,152,39,-25,8,-63,-127,62
-28,138,166,-55,-97,152,39,-25,8,-62,-126,63
-28,138,166,-55,-97,152,39,-25,7,-62,-126,63
-28,138,166,-55,-97,152,38,-26,7,-62,-127,63
-28,137,165,-54,-96,151,38,-26,7,-62,-127,62
-29,137,166,-54,-97,152,38,-25,8,-61,-127,62
-29,137,166,-54,-97,152,37,-25,8,-61,-127,61
-28,137,165,-54,-96,151,37,-24,9,-60,-126,61
-28,137,165,-54,-96,151,37,-23,10,-60,-125,62
-27,138,165,-55,-96,152,36,-23,10,-60,-125,62
-26,138,164,-56,-95,151,36,-22,11,-59,-124,63
-26,138,164,-56,-95,151,36,-22,11,-59,-123,64
-26,138,164,-56,-95,151,36,-22,11,-59,-123,65
-26,138,164,-56,-95,151,36,-22,11,-58,-123,65
-25,138,163,-56,-94,151,36,-21,11,-58,-123,65
-25,138,163,-56,-94,151,37,-21,11,-57,-122,65
-25,139,164,-57,-94,152,36,-21,11,-57,-123,65
-25,139,164,-57,-94,152,36,-20,12,-56,-122,65
-24,140,164,-58,-94,152,36,-19,13,-55,-121,67
-23,141,164,-59,-93,153,35,-19,12,-55,-121,67
-22,141,163,-59,-92,152,35,-19,12,-54,-120,68
-22,141,163,-59,-92,152,35,-19,12,-54,-119,69
-21,141,162,-60,-91,152,33,-21,10,-55,-120,68
-21,142,163,-60,-92,153,32,-21,10,-54,-120,68
-21,142,163,-60,-92,153,32,-21,10,-53,-119,68
-20,142,162,-61,-91,152,32,-20,9,-52,-119,68
-20,142,162,-61,-91,152,32,-20,10,-51,-118,68
-19,143,162,-62,-90,153,31,-19,10,-51,-117,68
-18,143,161,-62,-89,152,31,-18,10,-50,-116,70
-17,144,161,-63,-89,153,30,-19,10,-50,-115,70
-17,144,161,-63,-89,153,30,-19,10,-50,-114,71
-16,144,160,-64,-88,152,29,-18,10,-49,-113,73
-15,144,159,-64,-87,152,28,-19,9,-49,-113,73
-15,145,160,-65,-87,153,27,-20,9,-48,-112,73
-15,144,159,-64,-87,152,27,-20,8,-47,-111,74
